번호,시도,시군구명,개방서비스명,개방서비스ID,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지지번주소,소재지도로명주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,경도,위도,위생업태명,남성종사자수,여성종사자수,영업장주변구분명,등급구분명,급수시설구분명,총종업원수,본사종업원수,공장사무직종업원수,공장판매직종업원수,공장생산직종업원수,건물소유구분명,보증액,월세액,다중이용업소여부,시설총규모,전통업소지정번호,전통업소주된음식,홈페이지
176,강원도,영월군,제과점영업,07_22_18_P,4270000,4270000-121-2003-00004,20031216,,01,영업/정상,01,영업,,,,,033 3737773,44.00,230808,강원도 영월군 영월읍 하송리 251-2 (홈마트 내) ,강원도 영월군 영월읍 중앙로 5-10,26234,홈마트베이커리,20201126154117,U,2020-11-28 02:40:00.0,제과점영업,128.46365884042882,37.18117809755212,제과점영업,0,0,,,상수도전용,,,,,,,,,N,44,,,
177,강원도,영월군,제과점영업,07_22_18_P,4270000,4270000-121-2008-00002,20080820,,01,영업/정상,01,영업,,,,,033  3750404,132.00,230801,강원도 영월군 영월읍 영흥리 946-3번지,강원도 영월군 영월읍 중앙로 36,26236,뚜레쥬르 영월점,20171113151012,I,2018-08-31 23:59:59.0,제과점영업,128.46694472630105,37.180571437605415,제과점영업,,,주택가주변,,상수도전용,,,,,,,,,N,132,,,
178,강원도,영월군,제과점영업,07_22_18_P,4270000,4270000-121-2010-00001,20100326,,01,영업/정상,01,영업,,,,,,25.00,230801,강원도 영월군 영월읍 영흥리 924-7 ,강원도 영월군 영월읍 제방안길 26,26236,빵굼터,20201126153949,U,2020-11-28 02:40:00.0,제과점영업,128.470140732819,37.179326635244266,제과점영업,,,,,,,,,,,,,,N,25,,,
179,강원도,태백시,제과점영업,07_22_18_P,4220000,4220000-121-1996-00005,19960914,,01,영업/정상,01,영업,,,,,033 5520824,75.00,235800,강원도 태백시 황지동 201-5번지 4통2반,강원도 태백시 반딧불길 3 (황지동),26038,파리바게뜨태백점,20181205131601,U,2018-12-07 02:40:00.0,제과점영업,128.98688323929915,37.15606617438532,제과점영업,0,0,아파트지역,지도,상수도전용,,,,,,,,,N,75,,,
180,강원도,태백시,제과점영업,07_22_18_P,4220000,4220000-121-2015-00002,20150824,,01,영업/정상,01,영업,,,,,,79.20,235802,강원도 태백시 황지동 410 ,강원도 태백시 서학1길 29 (황지동),26035,꽃피는봄날,20210107141852,U,2021-01-09 02:40:00.0,제과점영업,128.98011891353673,37.14089967587358,제과점영업,1,1,,,상수도전용,,,,,,,,,N,47.32,,,
181,강원도,태백시,제과점영업,07_22_18_P,4220000,4220000-121-2017-00001,20170306,,03,폐업,02,폐업,20201217,,,,,43.50,235719,강원도 태백시 황지동 662 청솔아파트 상가 111동 102호,강원도 태백시 해지개길 4 (황지동),26032,브레드밍(BREADMING),20201217161136,U,2020-12-19 02:40:00.0,제과점영업,128.98189611082057,37.16135827398302,제과점영업,,,,,,,,,,,,,,N,43.5,,,
182,강원도,태백시,제과점영업,07_22_18_P,4220000,4220000-121-2017-00002,20170915,,01,영업/정상,01,영업,,,,,,36.22,235800,강원도 태백시 황지동 59-226번지,강원도 태백시 번영로 254 (황지동),26018,달인의꿈태백농협점,20171015162442,I,2018-08-31 23:59:59.0,제과점영업,128.98546352338514,37.16262541484548,제과점영업,,,기타,,상수도전용,,,,,,,,,N,36.22,,,
183,강원도,영월군,제과점영업,07_22_18_P,4270000,4270000-121-2010-00002,20101119,,01,영업/정상,01,영업,,,,,033 3720477,38.88,230854,강원도 영월군 주천면 주천리 1239-5번지,강원도 영월군 주천면 주천로 87-1,26203,빵고을,20150206143705,I,2018-08-31 23:59:59.0,제과점영업,128.26741551217486,37.268209487556206,제과점영업,,,,,상수도전용,,,,,,,,,N,38.88,,,
184,강원도,영월군,제과점영업,07_22_18_P,4270000,4270000-121-2013-00001,20130417,,01,영업/정상,01,영업,,,,,,67.00,230808,강원도 영월군 영월읍 하송리 373-1번지,강원도 영월군 영월읍 하송로 126,26239,파리바게뜨 영월행복점,20130417152000,I,2018-08-31 23:59:59.0,제과점영업,128.45751524199449,37.175786451710934,제과점영업,,,,,상수도전용,,,,,,,,,N,67,,,
185,강원도,영월군,제과점영업,07_22_18_P,4270000,4270000-121-2013-00002,20130513,,01,영업/정상,01,영업,,,,,033 373 7233,92.50,230808,강원도 영월군 영월읍 하송리 386-4번지,강원도 영월군 영월읍 하송로 115,26238,뚜레쥬르하송점,20130513153620,I,2018-08-31 23:59:59.0,제과점영업,128.45891132736193,37.1761682139024,제과점영업,,,,,상수도전용,,,,,,,,,N,92.5,,,
186,강원도,영월군,제과점영업,07_22_18_P,4270000,4270000-121-2017-00001,20170717,,01,영업/정상,01,영업,,,,,033 375 2828,57.90,230808,강원도 영월군 영월읍 하송리 184-39번지 ,강원도 영월군 영월읍 하송안길 16  2층,26235,뿌카롱,20200601135811,U,2020-06-04 02:40:00.0,제과점영업,128.46768062186322,37.18018891350394,제과점영업,,,,,상수도전용,,,,,,,,,N,35.19,,,
187,강원도,태백시,제과점영업,07_22_18_P,4220000,4220000-121-2000-00014,20000731,,01,영업/정상,01,영업,,,,,033 5813131,38.91,235100,강원도 태백시 장성동 160-10번지,강원도 태백시 장성로 35-2 (장성동),26052,파리바게뜨(장성점),20120224110637,I,2018-08-31 23:59:59.0,제과점영업,129.00923951541583,37.09895531714388,제과점영업,0,0,기타,지도,상수도전용,,,,,,,,,N,38.91,,,
188,강원도,태백시,제과점영업,07_22_18_P,4220000,4220000-121-2002-00014,20021016,,01,영업/정상,01,영업,,,,,033 5531717,58.22,235800,강원도 태백시 황지동 201-15번지 4통2반,강원도 태백시 감천로 6 (황지동),26038,뚜레쥬르태백상장점,20181205131534,U,2018-12-07 02:40:00.0,제과점영업,128.98619633831055,37.156099254756654,제과점영업,0,0,,,상수도전용,,,,,,,,,N,58.22,,,
189,강원도,태백시,제과점영업,07_22_18_P,4220000,4220000-121-2003-00007,20030721,,01,영업/정상,01,영업,,,,,033 5539976,89.48,235800,강원도 태백시 황지동 41-2번지 1통1반,강원도 태백시 황지로 155 (황지동),26008,파리바게트(태백중앙점),20180821155040,I,2018-08-31 23:59:59.0,제과점영업,128.99146148643734,37.16969912943132,제과점영업,0,0,유흥업소밀집지역,,상수도전용,,,,,,,,,N,89.48,,,
190,강원도,태백시,제과점영업,07_22_18_P,4220000,4220000-121-2006-00002,20061023,,01,영업/정상,01,영업,,,,,033 5523462,164.82,235020,강원도 태백시 화전동 113 ,강원도 태백시 굴거랑길 4 (화전동),26003,(주)신세계푸드베이커리태백점,20210428151627,U,2021-04-30 02:40:00.0,제과점영업,128.96124872284034,37.197339776208175,제과점영업,0,0,아파트지역,기타,상수도전용,,,,,,,,,N,164.82,,,
191,강원도,태백시,제과점영업,07_22_18_P,4220000,4220000-121-2008-00001,20080128,,01,영업/정상,01,영업,,,,,033 552 7006,56.17,235800,강원도 태백시 황지동 39-58번지,강원도 태백시 황지로 166-1 (황지동),26011,뚜레쥬르태백중앙점,20181205131435,U,2018-12-07 02:40:00.0,제과점영업,128.99084226159113,37.17059467963559,제과점영업,,,,,상수도전용,,,,,,,,,N,56.17,,,
192,강원도,태백시,제과점영업,07_22_18_P,4220000,4220000-121-2008-00003,20081027,,01,영업/정상,01,영업,,,,,033 552 8704,25.84,235800,강원도 태백시 황지동 200-26번지,강원도 태백시 번영로 144 (황지동),26038,봉주르베이커리2호점,20181206180049,U,2018-12-08 02:40:00.0,제과점영업,128.98657714693104,37.15386033064884,제과점영업,,,,,상수도전용,,,,,,,,,N,25.84,,,
193,강원도,태백시,제과점영업,07_22_18_P,4220000,4220000-121-2010-00001,20100312,,01,영업/정상,01,영업,,,,,033 553 0744,35.37,235801,강원도 태백시 황지동 270-30번지,강원도 태백시 광장로 16 (황지동),26007,이레베이커리,20171205165419,I,2018-08-31 23:59:59.0,제과점영업,128.98517979731386,37.174403855964165,제과점영업,,,,,상수도전용,,,,,,,,,N,35.37,,,
194,강원도,삼척시,제과점영업,07_22_18_P,4240000,4240000-121-1987-00001,19870115,,01,영업/정상,01,영업,,,,,033 5724752,32.64,245936,강원도 삼척시 남양동 55-4번지,강원도 삼척시 진주로 12-21 (남양동),25920,남양제과점,20111108093353,I,2018-08-31 23:59:59.0,제과점영업,129.164654062977,37.43928785813553,제과점영업,0,0,,,,,,,,,,,,N,32.64,,,
195,강원도,양구군,제과점영업,07_22_18_P,4320000,4320000-121-2007-00001,20071015,,01,영업/정상,01,영업,,,,,033 482 9989,63.74,255802,강원도 양구군 양구읍 상리 333-1번지,강원도 양구군 양구읍 중앙길 18,24525,뚜레쥬르,20151110134634,I,2018-08-31 23:59:59.0,제과점영업,127.9884435710741,38.10392699204898,제과점영업,,,,,상수도전용,,,,,,,,,N,63.74,,,
196,강원도,양구군,제과점영업,07_22_18_P,4320000,4320000-121-2009-00001,20090311,,01,영업/정상,01,영업,,,,,033 482 3030,92.40,255802,강원도 양구군 양구읍 상리 333-8번지,강원도 양구군 양구읍 중앙길 12,24525,파리바게트,20180503181603,I,2018-08-31 23:59:59.0,제과점영업,127.9883878815403,38.10419524748315,제과점영업,1,1,,,상수도전용,,,,,,,,,N,92.4,,,
197,강원도,양구군,제과점영업,07_22_18_P,4320000,4320000-121-2010-00001,20101129,,01,영업/정상,01,영업,,,,,033 481 0555,36.99,255802,강원도 양구군 양구읍 상리 206-2번지,강원도 양구군 양구읍 청춘로 7,24542,케익하우스몽마,20150129104940,I,2018-08-31 23:59:59.0,제과점영업,127.98792340353924,38.09911461439128,제과점영업,2,,,,상수도전용,,,,,,,,,N,36.99,,,
198,강원도,양구군,제과점영업,07_22_18_P,4320000,4320000-121-2018-00001,20180716,,01,영업/정상,01,영업,,,,,033 481 9040,79.14,255806,강원도 양구군 양구읍 정림리 315-24번지,강원도 양구군 양구읍 박수근로257번길 2-9,24549,모퉁이,20190128110218,U,2019-01-30 02:40:00.0,제과점영업,127.9816462871904,38.09230618207718,제과점영업,,1,,,상수도전용,,,,,,,,,N,79.14,,,
199,강원도,삼척시,제과점영업,07_22_18_P,4240000,4240000-121-1997-00013,19970905,,03,폐업,02,폐업,20200828,,,,033 5747858,31.34,245080,강원도 삼척시 교동 산 166 ,강원도 삼척시 중앙로 346 (교동  삼척캠퍼스 학생회관),25913,빵나드리,20200828175328,U,2020-08-30 02:40:00.0,제과점영업,129.16709057265626,37.45519033464812,제과점영업,0,1,학교정화(절대),,상수도전용,,,,,,,,,N,31.34,,,
200,강원도,삼척시,제과점영업,07_22_18_P,4240000,4240000-121-2003-00012,20030704,,01,영업/정상,01,영업,,,,,033 5722184,61.20,245080,강원도 삼척시 교동 744-2번지,강원도 삼척시 정상로 78 (교동),25924,삼척농협교동지점제과점,20111108100104,I,2018-08-31 23:59:59.0,제과점영업,129.17488510166828,37.44600670460131,제과점영업,0,0,아파트지역,,상수도전용,,,,,,,,,N,61.2,,,
201,강원도,삼척시,제과점영업,07_22_18_P,4240000,4240000-121-2006-00001,20060821,,01,영업/정상,01,영업,,,,,,71.30,245939,강원도 삼척시 당저동 33-3 ,강원도 삼척시 중앙로 258 (당저동),25922,몽블랑제삼척점,20210208115341,U,2021-02-10 02:40:00.0,제과점영업,129.16773010975646,37.44355062648173,제과점영업,1,1,주택가주변,,상수도전용,,,,,,,,,Y,71.3,,,
202,강원도,삼척시,제과점영업,07_22_18_P,4240000,4240000-121-2007-00003,20070607,,01,영업/정상,01,영업,,,,,5748245,108.60,245080,강원도 삼척시 교동 744-5번지,강원도 삼척시 정상로 74 (교동),25924,파리바게트교동점,20130708171000,I,2018-08-31 23:59:59.0,제과점영업,129.1747095385773,37.44552172815563,제과점영업,0,1,아파트지역,,상수도전용,,,,,,,,,N,108.6,,,
203,강원도,삼척시,제과점영업,07_22_18_P,4240000,4240000-121-2008-00001,20080310,,01,영업/정상,01,영업,,,,,003305758245,63.00,245935,강원도 삼척시 남양동 17-56번지 6호,강원도 삼척시 진주로 15  1층 6호 (남양동  현대타운),25920,파리바게트삼척사랑점,20130903160448,I,2018-08-31 23:59:59.0,제과점영업,129.1632294232871,37.43923443780049,제과점영업,1,1,기타,,상수도전용,,,,,,,,,N,63,,,
204,강원도,삼척시,제과점영업,07_22_18_P,4240000,4240000-121-2008-00002,20080808,,01,영업/정상,01,영업,,,,,,77.75,245935,강원도 삼척시 남양동 32-11번지,강원도 삼척시 진주로 38 (남양동),25921,던킨도너츠삼척중앙점,20121210133328,I,2018-08-31 23:59:59.0,제과점영업,129.16357165201322,37.44134375886211,제과점영업,,2,학교정화(상대),,상수도전용,,,,,,,,,N,77.75,,,
205,강원도,속초시,제과점영업,07_22_18_P,4230000,4230000-121-1999-00013,19991005,,01,영업/정상,01,영업,,,,,033 6330459,46.00,217805,강원도 속초시 교동 781-6번지 현대아파트 ,강원도 속초시 미시령로3359번길 4 (교동  현대아파트),24820,파리바게트속초동부점,20200310163055,U,2020-03-12 02:40:00.0,제과점영업,128.57332942048404,38.20520651900575,제과점영업,,,,,,,,,,,,,,N,46,,,
206,강원도,속초시,제과점영업,07_22_18_P,4230000,4230000-121-2000-00010,20001019,,01,영업/정상,01,영업,,,,,033 6316685,,217130,강원도 속초시 장사동 634-48 ,강원도 속초시 중앙로 409 (장사동),24803,달콤바삭빵굼터베이커리,20201103091702,U,2020-11-05 02:40:00.0,제과점영업,128.58715504849204,38.221472756708884,제과점영업,,,,,,,,,,,,,,N,0,,,
207,강원도,속초시,제과점영업,07_22_18_P,4230000,4230000-121-2001-00019,20010719,,01,영업/정상,01,영업,,,,,,,217803,강원도 속초시 교동 656-6 ,강원도 속초시 수복로 93-41 (교동),24846,뉴욕제과본점,20201102114403,U,2020-11-04 02:40:00.0,제과점영업,128.57818461434724,38.19859836682004,제과점영업,,,,,,,,,,,,,,N,0,,,
208,강원도,속초시,제과점영업,07_22_18_P,4230000,4230000-121-2002-00005,20020305,,01,영업/정상,01,영업,,,,,033 6357119,,217806,강원도 속초시 교동 923 교동 삼환아파트 상가동 106호,강원도 속초시 밤골3길 39-1 (교동),24861,빵내음 솔솔,20201102161156,U,2020-11-04 02:40:00.0,제과점영업,128.56543861615032,38.20077254346874,제과점영업,,,,,,,,,,,,,,N,0,,,
209,강원도,화천군,제과점영업,07_22_18_P,4310000,4310000-121-1981-00005,19810810,,01,영업/정상,01,영업,,,,,033 4414404,59.45,209834,강원도 화천군 사내면 사창리 456-13번지 1통3반,강원도 화천군 사내면 사내로 40-2,24154,파리바게트화천2호점,20130715113133,I,2018-08-31 23:59:59.0,제과점영업,127.52063792067996,38.068782218163896,제과점영업,0,0,,,상수도전용,,,,,,,,,N,59.45,,,
210,강원도,화천군,제과점영업,07_22_18_P,4310000,4310000-121-1994-00002,19941227,,01,영업/정상,01,영업,,,,,033 4410082,45.00,209804,강원도 화천군 화천읍 아리 47-18번지 2통1반,강원도 화천군 화천읍 중앙로 15,24124,파리바게뜨,20140221114038,I,2018-08-31 23:59:59.0,제과점영업,127.70607057393524,38.104595595009016,제과점영업,0,0,기타,,상수도전용,,,,,,,,,N,45,,,
211,강원도,속초시,제과점영업,07_22_18_P,4230000,4230000-121-2009-00002,20090317,,01,영업/정상,01,영업,,,,,033 633 8339,65.50,217812,강원도 속초시 조양동 1498-6번지 B동 102호,강원도 속초시 동해대로 4147 (조양동),24874,파리바게트(속초엑스포점),20121106110419,I,2018-08-31 23:59:59.0,제과점영업,128.57983345944223,38.186833866707246,제과점영업,,,,,,,,,,,,,,N,65.5,,,
212,강원도,화천군,제과점영업,07_22_18_P,4310000,4310000-121-2006-00003,20061010,,01,영업/정상,01,영업,,,,,033 4417878,81.98,209804,강원도 화천군 화천읍 하리 48-16번지 외1필지(1 2층),강원도 화천군 화천읍 중앙로 20,24127,뚜레쥬르,20140110135113,I,2018-08-31 23:59:59.0,제과점영업,127.70539301989061,38.10142942085745,제과점영업,0,0,,,,,,,,,,,,N,81.98,,,
213,강원도,화천군,제과점영업,07_22_18_P,4310000,4310000-121-2017-00001,20170515,,03,폐업,02,폐업,20200326,,,,,25.73,209804,강원도 화천군 화천읍 하리 49-6번지 나5동 36호,강원도 화천군 화천읍 중앙로4길 13-10  나5동 36호,24127,화천빵굼터,20200326132406,U,2020-03-28 02:40:00.0,제과점영업,127.70528265223497,38.10108324502911,제과점영업,,,,,,,,,,,,,,N,25.73,,,
214,강원도,화천군,제과점영업,07_22_18_P,4310000,4310000-121-2016-00001,20160106,,01,영업/정상,01,영업,,,,,033 442 0555,30.36,209804,강원도 화천군 화천읍 하리 43-47번지,강원도 화천군 화천읍 중앙로2길 13,24129,몽마,20170620161035,I,2018-08-31 23:59:59.0,제과점영업,127.70404083393178,38.10166318812795,제과점영업,,,,,상수도전용,,,,,,,,,N,30.36,,,
101,강원도,춘천시,제과점영업,07_22_18_P,4180000,4180000-121-2018-00021,20181217,,03,폐업,02,폐업,20201215,,,,,3.30,200948,강원도 춘천시 효자동 317 ,강원도 춘천시 백령로 18  호반마트내 1층 (효자동),24343,하루에베이커리강대점,20201215154950,U,2020-12-17 02:40:00.0,제과점영업,127.73655820954255,37.86305034505457,제과점영업,,,기타,,상수도전용,,,,,,,,,N,3.3,,,
102,강원도,화천군,제과점영업,07_22_18_P,4310000,4310000-121-2018-00003,20181231,,01,영업/정상,01,영업,,,,,,28.56,209804,강원도 화천군 화천읍 아리 220-2번지 좋은문구 옆,강원도 화천군 화천읍 산수화로1길 55-4,24119,커피나무,20190225154811,U,2019-02-27 02:40:00.0,제과점영업,127.70843140605989,38.10364070265031,제과점영업,,,,,,,,,,,,,,N,28.56,,,
103,강원도,강릉시,제과점영업,07_22_18_P,4200000,4200000-121-2018-00024,20181221,,01,영업/정상,01,영업,,,,,033 644 9200,37.70,210922,강원도 강릉시 교동 293-16번지,강원도 강릉시 화부산로 139  1층 (교동),25490,리블리히,20181221171528,I,2018-12-23 02:20:25.0,제과점영업,128.89236852643074,37.76306467890053,제과점영업,,1,기타,기타,상수도전용,,,,,,,,,N,37.7,,,
104,강원도,원주시,제과점영업,07_22_18_P,4190000,4190000-121-2018-00015,20181221,,01,영업/정상,01,영업,,,,,033 766 0506,83.71,220945,강원도 원주시 명륜동 126-40번지,강원도 원주시 교촌길 43  1층 (명륜동),26441,교동빵카페,20190108152721,U,2019-01-10 02:40:00.0,제과점영업,127.94770067498563,37.33685187771151,제과점영업,,,학교정화(상대),기타,상수도전용,,,,,,,,,N,83.71,,,
